image	label	prompt	category	subcategory
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/zao_wou_ki/cathedral_cover.webp	Zao Wou-Ki	zao wou-ki	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/george_ault/cathedral_cover.webp	George Ault	george ault	Artist	Precisionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/charley_harper/cathedral_cover.webp	Charley Harper	charley harper	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/richard_avedon/cathedral_cover.webp	Richard Avedon	richard avedon	Artist	FineArtPhotography
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tom_bagshaw/cathedral_cover.webp	Tom Bagshaw	tom bagshaw	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ivan_bilibin/cathedral_cover.webp	Ivan Bilibin	ivan bilibin	Artist	FolkArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ivan_kramskoi/cathedral_cover.webp	Ivan Kramskoi	ivan kramskoi	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/lawren_harris/cathedral_cover.webp	Lawren Harris	lawren harris	Artist	CanadianLandscape
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ed_paschke/cathedral_cover.webp	Ed Paschke	ed paschke	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ralph_bakshi/cathedral_cover.webp	Ralph Bakshi	ralph bakshi	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ismail_inceoglu/cathedral_cover.webp	Ismail Inceoglu	ismail inceoglu	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/peder_balke/cathedral_cover.webp	Peder Balke	peder balke	Artist	DarkRomanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/raymond_duchamp_villon/cathedral_cover.webp	Raymond Duchamp-Villon	raymond duchamp-villon	Artist	Cubism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hans_bellmer/cathedral_cover.webp	Hans Bellmer	hans bellmer	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sean_yoro/cathedral_cover.webp	Sean Yoro	sean yoro	Artist	DigitalPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/charles_maurice_detmold/cathedral_cover.webp	Charles Maurice Detmold	charles maurice detmold	Artist	VictorianArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/f_scott_hess/cathedral_cover.webp	F. Scott Hess	f. scott hess	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ernie_barnes/cathedral_cover.webp	Ernie Barnes	ernie barnes	Artist	MeltingMovement
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/stanhope_forbes/cathedral_cover.webp	Stanhope Forbes	stanhope forbes	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_honore_fragonard/cathedral_cover.webp	Jean-Honoré Fragonard	jean-honoré fragonard	Artist	RococoArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/masamune_shirow/cathedral_cover.webp	Masamune Shirow	masamune shirow	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/will_barnet/cathedral_cover.webp	Will Barnet	will barnet	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henri_edmond_cross/cathedral_cover.webp	Henri-Edmond Cross	henri-edmond cross	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eugene_grasset/cathedral_cover.webp	Eugene Grasset	eugene grasset	Artist	ArtNouveau
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michael_kutsche/cathedral_cover.webp	Michael Kutsche	michael kutsche	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/huang_guangjian/cathedral_cover.webp	Huang Guangjian	huang guangjian	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/filip_hodas/cathedral_cover.webp	Filip Hodas	filip hodas	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/winslow_homer/cathedral_cover.webp	Winslow Homer	winslow homer	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ilya_repin/cathedral_cover.webp	Ilya Repin	ilya repin	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_hoyland/cathedral_cover.webp	John Hoyland	john hoyland	Artist	ColorFieldPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yusuke_murata/cathedral_cover.webp	Yusuke Murata	yusuke murata	Artist	InkDrawing
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/albert_bierstadt/cathedral_cover.webp	Albert Bierstadt	albert bierstadt	Artist	Luminism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/patrick_nagel/cathedral_cover.webp	Patrick Nagel	patrick nagel	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/helen_allingham/cathedral_cover.webp	Helen Allingham	helen allingham	Artist	Watercolor
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_timmermans/cathedral_cover.webp	Alex Timmermans	alex timmermans	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/stanley_kubrick/cathedral_cover.webp	Stanley Kubrick	stanley kubrick	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_cezanne/cathedral_cover.webp	Paul Cezanne	paul cezanne	Artist	PostImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mary_blair/cathedral_cover.webp	Mary Blair	mary blair	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/frederic_edwin_church/cathedral_cover.webp	Frederic Edwin Church	frederic edwin church	Artist	Luminism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tim_blandin/cathedral_cover.webp	Tim Blandin	tim blandin	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/keith_negley/cathedral_cover.webp	Keith Negley	keith negley	Artist	MixedMedia
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/charles_conder/cathedral_cover.webp	Charles Conder	charles conder	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/r_kenton_nelson/cathedral_cover.webp	R. Kenton Nelson	r. kenton nelson	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hieronymus_bosch/cathedral_cover.webp	Hieronymus Bosch	hieronymus bosch	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_schoenherr/cathedral_cover.webp	John Schoenherr	john schoenherr	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/frank_mc_carthy/cathedral_cover.webp	Frank McCarthy	frank mccarthy	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/steve_ditko/cathedral_cover.webp	Steve Ditko	steve ditko	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/lucian_freud/cathedral_cover.webp	Lucian Freud	lucian freud	Artist	HyperRealisticFigurePainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hayao_miyazaki/cathedral_cover.webp	Hayao Miyazaki	hayao miyazaki	Artist	StudioGhibli
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/vincent_van_gogh/cathedral_cover.webp	Vincent van Gogh	vincent van gogh	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nan_goldin/cathedral_cover.webp	Nan Goldin	nan goldin	Artist	Documentary
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/simon_bisley/cathedral_cover.webp	Simon Bisley	simon bisley	Artist	DarkFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/giorgio_morandi/cathedral_cover.webp	Giorgio Morandi	giorgio morandi	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thomas_shotter_boys/cathedral_cover.webp	Thomas Shotter Boys	thomas shotter boys	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/george_frederic_watts/cathedral_cover.webp	George Frederic Watts	george frederic watts	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andy_fairhurst/cathedral_cover.webp	Andy Fairhurst	andy fairhurst	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/walter_crane/cathedral_cover.webp	Walter Crane	walter crane	Artist	DecorativeArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_philip_falter/cathedral_cover.webp	John Philip Falter	john philip falter	Artist	MidCenturyAmerican
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/victo_ngai/cathedral_cover.webp	Victo Ngai	victo ngai	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/austin_briggs/cathedral_cover.webp	Austin Briggs	austin briggs	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jacopo_pontormo/cathedral_cover.webp	Jacopo Pontormo	jacopo pontormo	Artist	HighRenaissance
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/el_greco/cathedral_cover.webp	El Greco	el greco	Artist	Mannerism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_pope/cathedral_cover.webp	Paul Pope	paul pope	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/frans_hals/cathedral_cover.webp	Frans Hals	frans hals	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rodney_matthews/cathedral_cover.webp	Rodney Matthews	rodney matthews	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/francis_cadell/cathedral_cover.webp	Francis Cadell	francis cadell	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_kentridge/cathedral_cover.webp	William Kentridge	william kentridge	Artist	Illustration
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/earl_norem/cathedral_cover.webp	Earl Norem	earl norem	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jeremiah_ketner/cathedral_cover.webp	Jeremiah Ketner	jeremiah ketner	Artist	NeoExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/fairfield_porter/cathedral_cover.webp	Fairfield Porter	fairfield porter	Artist	ImpressionistRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/simon_prades/cathedral_cover.webp	Simon Prades	simon prades	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pablo_carpio/cathedral_cover.webp	Pablo Carpio	pablo carpio	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_catherall/cathedral_cover.webp	Paul Catherall	paul catherall	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chris_friel/cathedral_cover.webp	Chris Friel	chris friel	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sam_kieth/cathedral_cover.webp	Sam Kieth	sam kieth	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tatsuro_kiuchi/cathedral_cover.webp	Tatsuro Kiuchi	tatsuro kiuchi	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/john_chamberlain/cathedral_cover.webp	John Chamberlain	john chamberlain	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thomas_eakins/cathedral_cover.webp	Thomas Eakins	thomas eakins	Artist	Hyperrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jon_klassen/cathedral_cover.webp	Jon Klassen	jon klassen	Artist	ConceptArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hsiao_ron_cheng/cathedral_cover.webp	Hsiao Ron Cheng	hsiao ron cheng	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_zorach/cathedral_cover.webp	William Zorach	william zorach	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ellen_gallagher/cathedral_cover.webp	Ellen Gallagher	ellen gallagher	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kentaro_miura/cathedral_cover.webp	Kentaro Miura	kentaro miura	Artist	DarkFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dale_chihuly/cathedral_cover.webp	Dale Chihuly	dale chihuly	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/leo_putz/cathedral_cover.webp	Leo Putz	leo putz	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/satoshi_kon/cathedral_cover.webp	Satoshi Kon	satoshi kon	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/raymond_swanland/cathedral_cover.webp	Raymond Swanland	raymond swanland	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edwin_georgi/cathedral_cover.webp	Edwin Georgi	edwin georgi	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/colin_campbell_cooper/cathedral_cover.webp	Colin Campbell Cooper	colin campbell cooper	Artist	ImpressionistLandscape
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hope_gangloff/cathedral_cover.webp	Hope Gangloff	hope gangloff	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hilma_af_klint/cathedral_cover.webp	Hilma af Klint	hilma af klint	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/shawn_coss/cathedral_cover.webp	Shawn Coss	shawn coss	Artist	Futurism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rembrandt/cathedral_cover.webp	Rembrandt	rembrandt	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/glen_brogan/cathedral_cover.webp	Glen Brogan	glen brogan	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rumiko_takahashi/cathedral_cover.webp	Rumiko Takahashi	rumiko takahashi	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kelly_sue_de_connick/cathedral_cover.webp	Kelly Sue DeConnick	kelly sue deconnick	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ilya_kuvshinov/cathedral_cover.webp	Ilya Kuvshinov	ilya kuvshinov	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edwin_landseer/cathedral_cover.webp	Edwin Landseer	edwin landseer	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/zac_retz/cathedral_cover.webp	Zac Retz	zac retz	Artist	ModernArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/glenn_fabry/cathedral_cover.webp	Glenn Fabry	glenn fabry	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/anton_fadeev/cathedral_cover.webp	Anton Fadeev	anton fadeev	Artist	SocialRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/roberto_ferri/cathedral_cover.webp	Roberto Ferri	roberto ferri	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maria_lassnig/cathedral_cover.webp	Maria Lassnig	maria lassnig	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/atey_ghailan/cathedral_cover.webp	Atey Ghailan	atey ghailan	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/goro_fujita/cathedral_cover.webp	Goro Fujita	goro fujita	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/stephen_gammell/cathedral_cover.webp	Stephen Gammell	stephen gammell	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maurice_denis/cathedral_cover.webp	Maurice Denis	maurice denis	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tomer_hanuka/cathedral_cover.webp	Tomer Hanuka	tomer hanuka	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/raphael/cathedral_cover.webp	Raphael	raphael	Artist	HighRenaissance
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_paul_riopelle/cathedral_cover.webp	Jean-Paul Riopelle	jean-paul riopelle	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gustaf_tenggren/cathedral_cover.webp	Gustaf Tenggren	gustaf tenggren	Artist	AnimeStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/laurie_lipton/cathedral_cover.webp	Laurie Lipton	laurie lipton	Artist	FigurativeArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/karel_thole/cathedral_cover.webp	Karel Thole	karel thole	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michael_william_kaluta/cathedral_cover.webp	Michael William Kaluta	michael william kaluta	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tom_thomson/cathedral_cover.webp	Tom Thomson	tom thomson	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/franz_xaver_winterhalter/cathedral_cover.webp	Franz Xaver Winterhalter	franz xaver winterhalter	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/giovanni_tiepolo/cathedral_cover.webp	Giovanni Tiepolo	giovanni tiepolo	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/raphael_lacoste/cathedral_cover.webp	Raphael Lacoste	raphael lacoste	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/greg_rutkowski/cathedral_cover.webp	Greg Rutkowski	greg rutkowski	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tyler_edlin/cathedral_cover.webp	Tyler Edlin	tyler edlin	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/grace_cossington_smith/cathedral_cover.webp	Grace Cossington Smith	grace cossington smith	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alan_lee/cathedral_cover.webp	Alan Lee	alan lee	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/peter_elson/cathedral_cover.webp	Peter Elson	peter elson	Artist	HyperRealisticDetail
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nikolai_astrup/cathedral_cover.webp	Nikolai Astrup	nikolai astrup	Artist	NordicRomanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mikalojus_ciurlionis/cathedral_cover.webp	Mikalojus Ciurlionis	mikalojus ciurlionis	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/guido_crepax/cathedral_cover.webp	Guido Crepax	guido crepax	Artist	Futurism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/justin_maller/cathedral_cover.webp	Justin Maller	justin maller	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/debbie_criswell/cathedral_cover.webp	Debbie Criswell	debbie criswell	Artist	MixedMedia
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chris_turnham/cathedral_cover.webp	Chris Turnham	chris turnham	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hans_erni/cathedral_cover.webp	Hans Erni	hans erni	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/slawomir_maniak/cathedral_cover.webp	Slawomir Maniak	slawomir maniak	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/adrianus_eversen/cathedral_cover.webp	Adrianus Eversen	adrianus eversen	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tadahiro_uesugi/cathedral_cover.webp	Tadahiro Uesugi	tadahiro uesugi	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jeremy_mann/cathedral_cover.webp	Jeremy Mann	jeremy mann	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/euan_uglow/cathedral_cover.webp	Euan Uglow	euan uglow	Artist	Photorealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/stan_manoukian/cathedral_cover.webp	Stan Manoukian	stan manoukian	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sylvain_sarrailh/cathedral_cover.webp	Sylvain Sarrailh	sylvain sarrailh	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/daniela_uhlig/cathedral_cover.webp	Daniela Uhlig	daniela uhlig	Artist	ModernArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/raffaello_sanzio_da_urbino/cathedral_cover.webp	Raffaello Sanzio da Urbino	raffaello sanzio da urbino	Artist	HighRenaissance
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hugh_ferriss/cathedral_cover.webp	Hugh Ferriss	hugh ferriss	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/richard_scarry/cathedral_cover.webp	Richard Scarry	richard scarry	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brian_mashburn/cathedral_cover.webp	Brian Mashburn	brian mashburn	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thomas_w_schaller/cathedral_cover.webp	Thomas W Schaller	thomas w schaller	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/boris_vallejo/cathedral_cover.webp	Boris Vallejo	boris vallejo	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alberto_vargas/cathedral_cover.webp	Alberto Vargas	alberto vargas	Artist	PinupArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/matt_fraction/cathedral_cover.webp	Matt Fraction	matt fraction	Artist	IndieComicsRevolution
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/anato_finnstark/cathedral_cover.webp	Anato Finnstark	anato finnstark	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ryohei_hase/cathedral_cover.webp	Ryohei Hase	ryohei hase	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/carlos_schwabe/cathedral_cover.webp	Carlos Schwabe	carlos schwabe	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ranganath_krishnamani/cathedral_cover.webp	Ranganath Krishnamani	ranganath krishnamani	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/salvador_dali/cathedral_cover.webp	Salvador Dali	salvador dali	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ernst_fuchs/cathedral_cover.webp	Ernst Fuchs	ernst fuchs	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dave_mc_kean/cathedral_cover.webp	Dave McKean	dave mckean	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/seb_mc_kinnon/cathedral_cover.webp	Seb McKinnon	seb mckinnon	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/guillaume_seignac/cathedral_cover.webp	Guillaume Seignac	guillaume seignac	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/oskar_fischinger/cathedral_cover.webp	Oskar Fischinger	oskar fischinger	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thornton_oakley/cathedral_cover.webp	Thornton Oakley	thornton oakley	Artist	AmericanRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/brian_froud/cathedral_cover.webp	Brian Froud	brian froud	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/arthur_sarnoff/cathedral_cover.webp	Arthur Sarnoff	arthur sarnoff	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/oleg_oprisco/cathedral_cover.webp	Oleg Oprisco	oleg oprisco	Artist	Hyperrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/siya_oum/cathedral_cover.webp	Siya Oum	siya oum	Artist	ImpastoTechnique
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/parmigianino/cathedral_cover.webp	Parmigianino	parmigianino	Artist	Mannerism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alfred_wallis/cathedral_cover.webp	Alfred Wallis	alfred wallis	Artist	NaiveArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ralph_angus_mc_quarrie/cathedral_cover.webp	Ralph Angus McQuarrie	ralph angus mcquarrie	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/godfried_schalcken/cathedral_cover.webp	Godfried Schalcken	godfried schalcken	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/andy_warhol/cathedral_cover.webp	Andy Warhol	andy warhol	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/martin_schongauer/cathedral_cover.webp	Martin Schongauer	martin schongauer	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/coby_whitmore/cathedral_cover.webp	Coby Whitmore	coby whitmore	Artist	StreetArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ed_mell/cathedral_cover.webp	Ed Mell	ed mell	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/naoto_hattori/cathedral_cover.webp	Naoto Hattori	naoto hattori	Artist	CyberneticArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/e_h_shepard/cathedral_cover.webp	E. H. Shepard	e. h. shepard	Artist	Watercolor
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tyler_shields/cathedral_cover.webp	Tyler Shields	tyler shields	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_antoine_watteau/cathedral_cover.webp	Jean-Antoine Watteau	jean-antoine watteau	Artist	RococoArt
